Year;Category;Film;FilmId;Name;Productora;winner;dist_1;dist_2;dist_3;dist_4;dist_5;es_streaming
2017;SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award);;;;;1.0;0;0;0;0;0;0
2017;SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award);;;;;1.0;0;0;0;0;0;0
2017;SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award);;;;;1.0;0;0;0;0;0;0
2017;SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award);;;;;1.0;0;0;0;0;0;0
2017;SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award);;;;;1.0;0;0;0;0;0;0
2017;SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award);;;;;1.0;0;0;0;0;0;0
2017;SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award);;;;;1.0;0;0;0;0;0;0
2018;ACTOR IN A LEADING ROLE;Vice;tt6266538;Christian Bale;Annapurna Pictures, Gary Sanchez Productions, Plan B Entertainment, The Third Floor;0.0;fox;0;0;0;0;0
2018;ACTOR IN A LEADING ROLE;A Star Is Born;tt1517451;Bradley Cooper;Warner Bros., Live Nation Productions, Metro-Goldwyn-Mayer (MGM), Peters Entertainment, Gerber Pictures, Joint Effort, Malpaso Productions;0.0;warner bros;prime video;fox;hbo max;0;1
2018;ACTOR IN A LEADING ROLE;At Eternity's Gate;tt6938828;Willem Dafoe;CBS Films, Riverstone Pictures, SPK Pictures, Rocket Science, Rahway Road Productions, Iconoclast, Sinload Productions;0.0;0;0;0;0;0;0
2018;ACTOR IN A LEADING ROLE;Bohemian Rhapsody;tt1727824;Rami Malek;Twentieth Century Fox, Regency Enterprises, GK Films, TSG Entertainment, New Regency Productions, Queen Films Ltd., Tribeca Productions;1.0;twentieth century fox;fox;warner bros;hbo max;0;0
2018;ACTOR IN A LEADING ROLE;Green Book;tt6966692;Viggo Mortensen;Participant, Dreamworks Pictures, Innisfree Pictures, Cinetic Media, Alibaba Pictures Group, Louisiana Entertainment, Nova Media, Wessler Entertainment;0.0;twentieth century fox;universal pictures;fox;0;0;0
2018;ACTOR IN A SUPPORTING ROLE;Green Book;tt6966692;Mahershala Ali;Participant, Dreamworks Pictures, Innisfree Pictures, Cinetic Media, Alibaba Pictures Group, Louisiana Entertainment, Nova Media, Wessler Entertainment;1.0;twentieth century fox;universal pictures;fox;0;0;0
2018;ACTOR IN A SUPPORTING ROLE;BlacKkKlansman;tt7349662;Adam Driver;Focus Features, Legendary Entertainment, Perfect World Pictures, QC Entertainment, Blumhouse Productions, Monkeypaw Productions, 40 Acres & A Mule Filmworks;0.0;universal pictures;sony pictures;united international pictures;sony pictures home entertainment;0;0
2018;ACTOR IN A SUPPORTING ROLE;A Star Is Born;tt1517451;Sam Elliott;Warner Bros., Live Nation Productions, Metro-Goldwyn-Mayer (MGM), Peters Entertainment, Gerber Pictures, Joint Effort, Malpaso Productions;0.0;warner bros;prime video;fox;hbo max;0;1
2018;ACTOR IN A SUPPORTING ROLE;Can You Ever Forgive Me?;tt4595882;Richard E. Grant;Fox Searchlight Pictures, Archer Gray, Bob Industries, TSG Entertainment;0.0;fox;searchlight pictures;twentieth century fox;warner bros;0;0
2018;ACTOR IN A SUPPORTING ROLE;Vice;tt6266538;Sam Rockwell;Annapurna Pictures, Gary Sanchez Productions, Plan B Entertainment, The Third Floor;0.0;fox;0;0;0;0;0
2018;ACTRESS IN A LEADING ROLE;Roma;tt6155172;Yalitza Aparicio;Esperanto Filmoj, Participant, Pimienta Films;0.0;netflix;warner bros;0;0;0;1
2018;ACTRESS IN A LEADING ROLE;The Wife;tt3750872;Glenn Close;Silver Reel, Meta Film, Anonymous Content, Tempo Productions, Embankment Films, Creative Scotland, Spark Film & TV, Film i VÃ¤st, Chimney, Sir-Reel Productions, Tempo Productions;0.0;sony pictures classics;twentieth century fox;sony pictures home entertainment;0;0;0
2018;ACTRESS IN A LEADING ROLE;The Favourite;tt5083738;Olivia Colman;Fox Searchlight Pictures, Film4, Waypoint Entertainment, Element Pictures, Scarlet Films, TSG Entertainment, Investment Incentives for the Irish Film Industry Provided by the Government of Ireland, BFI Film Fund, Bord ScannÃ¡n na hÃ‰ireann / The Irish Film Board;1.0;fox;searchlight pictures;twentieth century fox;warner bros;0;0
2018;ACTRESS IN A LEADING ROLE;A Star Is Born;tt1517451;Lady Gaga;Warner Bros., Live Nation Productions, Metro-Goldwyn-Mayer (MGM), Peters Entertainment, Gerber Pictures, Joint Effort, Malpaso Productions;0.0;warner bros;prime video;fox;hbo max;0;1
2018;ACTRESS IN A LEADING ROLE;Can You Ever Forgive Me?;tt4595882;Melissa McCarthy;Fox Searchlight Pictures, Archer Gray, Bob Industries, TSG Entertainment;0.0;fox;searchlight pictures;twentieth century fox;warner bros;0;0
2018;ACTRESS IN A SUPPORTING ROLE;Vice;tt6266538;Amy Adams;Annapurna Pictures, Gary Sanchez Productions, Plan B Entertainment, The Third Floor;0.0;fox;0;0;0;0;0
2018;ACTRESS IN A SUPPORTING ROLE;Roma;tt6155172;Marina de Tavira;Esperanto Filmoj, Participant, Pimienta Films;0.0;netflix;warner bros;0;0;0;1
2018;ACTRESS IN A SUPPORTING ROLE;If Beale Street Could Talk;tt7125860;Regina King;Annapurna Pictures, Plan B Entertainment, PASTEL;1.0;united international pictures;fox;sony pictures home entertainment;0;0;0
2018;ACTRESS IN A SUPPORTING ROLE;The Favourite;tt5083738;Emma Stone;Fox Searchlight Pictures, Film4, Waypoint Entertainment, Element Pictures, Scarlet Films, TSG Entertainment, Investment Incentives for the Irish Film Industry Provided by the Government of Ireland, BFI Film Fund, Bord ScannÃ¡n na hÃ‰ireann / The Irish Film Board;0.0;fox;searchlight pictures;twentieth century fox;warner bros;0;0
2018;ACTRESS IN A SUPPORTING ROLE;The Favourite;tt5083738;Rachel Weisz;Fox Searchlight Pictures, Film4, Waypoint Entertainment, Element Pictures, Scarlet Films, TSG Entertainment, Investment Incentives for the Irish Film Industry Provided by the Government of Ireland, BFI Film Fund, Bord ScannÃ¡n na hÃ‰ireann / The Irish Film Board;0.0;fox;searchlight pictures;twentieth century fox;warner bros;0;0
2018;ANIMATED FEATURE FILM;Incredibles 2;tt3606756;Brad Bird, John Walker and Nicole Paradis Grindle;Walt Disney Pictures, Pixar Animation Studios;0.0;walt disney;united international pictures;sony pictures;0;0;0
2018;ANIMATED FEATURE FILM;Isle of Dogs;tt5104604;Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson;Fox Searchlight Pictures, Indian Paintbrush, American Empirical Pictures, Scott Rudin Productions, Studio Babelsberg;0.0;fox;searchlight pictures;twentieth century fox;warner bros;0;0
2018;ANIMATED FEATURE FILM;Mirai;tt6900448;Mamoru Hosoda and Yuichiro Saito;Chukyo TV Broadcasting Company (CTV), Dentsu, East Japan Marketing & Communications Inc., Fukuoka Broadcasting System (FBS), Hiroshima Telecasting (HTV), Kadokawa, Lawson, Line, Madhouse, Miyagi Television Broadcasting, NTT Docomo, Nippon Television Network (NTV), Sapporo Television Broadcasting Company, Shizuoka Daiichi Television, Studio Chizu, The Yomiuri Shimbun, Toho, Video Audio Project (VAP), Warner Music Japan, Yomiuri Telecasting Corporation (YTV);0.0;netflix;universal pictures;0;0;0;1
2018;ANIMATED FEATURE FILM;Ralph Breaks the Internet;tt5848272;Rich Moore, Phil Johnston and Clark Spencer;Walt Disney Animation Studios, Walt Disney Pictures;0.0;walt disney;sony pictures;0;0;0;0
2018;ANIMATED FEATURE FILM;Spider-Man: Into the Spider-Verse;tt4633694;Bob Persichetti, Peter Ramsey, Rodney Rothman, Phil Lord and Christopher Miller;Columbia Pictures, Marvel Entertainment, Avi Arad Productions, Lord Miller, Pascal Pictures, Sony Pictures Animation;1.0;sony pictures;united international pictures;walt disney;universal pictures;columbia pictures;0
2018;CINEMATOGRAPHY;Cold War;tt6543652;Lukasz Zal;Opus Film, Polski Instytut Sztuki Filmowej, MK2 Films, Film4, BFI Film Fund, Protagonist Pictures, Apocalypso Pictures, MK2 Productions, Eurimages, Arte France CinÃ©ma, Canal+ Polska, Kino Swiat, EC1 LÃ³dz - Miasto Kultury, Maziowiecki Fundusz Filmowy, Slaski Fundusz Filmowy, Podkarpacki Fundusz Filmowy, ARTE, L'Aide aux cinÃ©mas du monde, Centre national du cinÃ©ma et de l'image animÃ©e (CNC), Cinestaan Film Company, City of Lodz, City of Warsaw, MEDIA Programme of the European Union, Mazovia Region, Mazovia Warsaw Film Fund, Silesia Film;0.0;amazon studios;sony pictures home entertainment;0;0;0;1
2018;CINEMATOGRAPHY;The Favourite;tt5083738;Robbie Ryan;Fox Searchlight Pictures, Film4, Waypoint Entertainment, Element Pictures, Scarlet Films, TSG Entertainment, Investment Incentives for the Irish Film Industry Provided by the Government of Ireland, BFI Film Fund, Bord ScannÃ¡n na hÃ‰ireann / The Irish Film Board;0.0;fox;searchlight pictures;twentieth century fox;warner bros;0;0
2018;CINEMATOGRAPHY;Never Look Away;tt5311542;Caleb Deschanel;Pergamon Film, Wiedemann & Berg Filmproduktion, Beta Cinema, ARD Degeto Film, Bayerischer Rundfunk (BR), Sky Deutschland, Rai Cinema, Sony Pictures Classics, ARTE, W.o.A. Film;0.0;sony pictures classics;sony pictures;united international pictures;walt disney;sony pictures home entertainment;0
2018;CINEMATOGRAPHY;Roma;tt6155172;Alfonso Cuarón;Esperanto Filmoj, Participant, Pimienta Films;1.0;netflix;warner bros;0;0;0;1
2018;CINEMATOGRAPHY;A Star Is Born;tt1517451;Matthew Libatique;Warner Bros., Live Nation Productions, Metro-Goldwyn-Mayer (MGM), Peters Entertainment, Gerber Pictures, Joint Effort, Malpaso Productions;0.0;warner bros;prime video;fox;hbo max;0;1
2018;COSTUME DESIGN;The Ballad of Buster Scruggs;tt6412452;Mary Zophres;Annapurna Pictures, Annapurna Television, Mike Zoss Productions, Netflix;0.0;netflix;0;0;0;0;1
2018;COSTUME DESIGN;Black Panther;tt1825683;Ruth Carter;Marvel Studios;1.0;walt disney;united international pictures;sony pictures;0;0;0
2018;COSTUME DESIGN;The Favourite;tt5083738;Sandy Powell;Fox Searchlight Pictures, Film4, Waypoint Entertainment, Element Pictures, Scarlet Films, TSG Entertainment, Investment Incentives for the Irish Film Industry Provided by the Government of Ireland, BFI Film Fund, Bord ScannÃ¡n na hÃ‰ireann / The Irish Film Board;0.0;fox;searchlight pictures;twentieth century fox;warner bros;0;0
2018;COSTUME DESIGN;Mary Poppins Returns;tt5028340;Sandy Powell;Walt Disney Pictures, Lucamar Productions, Marc Platt Productions;0.0;walt disney;0;0;0;0;0
2018;COSTUME DESIGN;Mary Queen of Scots;tt2328900;Alexandra Byrne;Focus Features, Perfect World Pictures, Working Title Films;0.0;united international pictures;universal pictures;0;0;0;0
2018;DIRECTING;BlacKkKlansman;tt7349662;Spike Lee;Focus Features, Legendary Entertainment, Perfect World Pictures, QC Entertainment, Blumhouse Productions, Monkeypaw Productions, 40 Acres & A Mule Filmworks;0.0;universal pictures;sony pictures;united international pictures;sony pictures home entertainment;0;0
2018;DIRECTING;Cold War;tt6543652;Pawel Pawlikowski;Opus Film, Polski Instytut Sztuki Filmowej, MK2 Films, Film4, BFI Film Fund, Protagonist Pictures, Apocalypso Pictures, MK2 Productions, Eurimages, Arte France CinÃ©ma, Canal+ Polska, Kino Swiat, EC1 LÃ³dz - Miasto Kultury, Maziowiecki Fundusz Filmowy, Slaski Fundusz Filmowy, Podkarpacki Fundusz Filmowy, ARTE, L'Aide aux cinÃ©mas du monde, Centre national du cinÃ©ma et de l'image animÃ©e (CNC), Cinestaan Film Company, City of Lodz, City of Warsaw, MEDIA Programme of the European Union, Mazovia Region, Mazovia Warsaw Film Fund, Silesia Film;0.0;amazon studios;sony pictures home entertainment;0;0;0;1
2018;DIRECTING;The Favourite;tt5083738;Yorgos Lanthimos;Fox Searchlight Pictures, Film4, Waypoint Entertainment, Element Pictures, Scarlet Films, TSG Entertainment, Investment Incentives for the Irish Film Industry Provided by the Government of Ireland, BFI Film Fund, Bord ScannÃ¡n na hÃ‰ireann / The Irish Film Board;0.0;fox;searchlight pictures;twentieth century fox;warner bros;0;0
2018;DIRECTING;Roma;tt6155172;Alfonso Cuarón;Esperanto Filmoj, Participant, Pimienta Films;1.0;netflix;warner bros;0;0;0;1
2018;DIRECTING;Vice;tt6266538;Adam McKay;Annapurna Pictures, Gary Sanchez Productions, Plan B Entertainment, The Third Floor;0.0;fox;0;0;0;0;0
2018;DOCUMENTARY (Feature);Free Solo;tt7775622;Elizabeth Chai Vasarhelyi, Jimmy Chin, Evan Hayes and Shannon Dill;Little Monster Films, Itinerant Films, Parkes/MacDonald Image Nation, National Geographic Documentary Films, Aquarius Lion Productions;1.0;fox;walt disney;0;0;0;0
2018;DOCUMENTARY (Feature);Hale County This Morning, This Evening;tt6634646;RaMell Ross, Joslyn Barnes and Su Kim;Louverture Films;0.0;0;0;0;0;0;0
2018;DOCUMENTARY (Feature);Minding the Gap;tt7476236;Bing Liu and Diane Quon;ITVS International, Kartemquin Films, P.O.V./American Documentary;0.0;0;0;0;0;0;0
2018;DOCUMENTARY (Feature);Of Fathers and Sons;tt7519174;Talal Derki, Ansgar Frerich, Eva Kemme and Tobias N. Siebert;Basis Berlin Filmproduktion, Ventana Film- und Fernsehproduktion, Cinema Group Production, SÃ¼dwestrundfunk (SWR), Impact Partners;0.0;0;0;0;0;0;0
2018;DOCUMENTARY (Feature);RBG;tt7689964;Betsy West and Julie Cohen;CNN Films, Storyville Films, Better Than Fiction Productions, Participant;0.0;hbo max;0;0;0;0;0
2018;DOCUMENTARY (Short Subject);Black Sheep;tt7440094;Ed Perkins and Jonathan Chinn;The Guardian;0.0;0;0;0;0;0;0
2018;DOCUMENTARY (Short Subject);End Game;tt7879350;Rob Epstein and Jeffrey Friedman;Netflix;0.0;netflix;0;0;0;0;1
2018;DOCUMENTARY (Short Subject);Lifeboat;tt7446332;Skye Fitzgerald and Bryn Mooser;Spin Film, RYOT Films;0.0;0;0;0;0;0;0
2018;DOCUMENTARY (Short Subject);A Night at The Garden;tt7535612;Marshall Curry;Field of Vision, Marshall Curry Productions LLC, First Look Media;0.0;0;0;0;0;0;0
2018;DOCUMENTARY (Short Subject);Period. End of Sentence.;tt6939026;Rayka Zehtabchi and Melissa Berton;Netflix;1.0;netflix;0;0;0;0;1
2018;FILM EDITING;BlacKkKlansman;tt7349662;Barry Alexander Brown;Focus Features, Legendary Entertainment, Perfect World Pictures, QC Entertainment, Blumhouse Productions, Monkeypaw Productions, 40 Acres & A Mule Filmworks;0.0;universal pictures;sony pictures;united international pictures;sony pictures home entertainment;0;0
2018;FILM EDITING;Bohemian Rhapsody;tt1727824;John Ottman;Twentieth Century Fox, Regency Enterprises, GK Films, TSG Entertainment, New Regency Productions, Queen Films Ltd., Tribeca Productions;1.0;twentieth century fox;fox;warner bros;hbo max;0;0
2018;FILM EDITING;The Favourite;tt5083738;Yorgos Mavropsaridis;Fox Searchlight Pictures, Film4, Waypoint Entertainment, Element Pictures, Scarlet Films, TSG Entertainment, Investment Incentives for the Irish Film Industry Provided by the Government of Ireland, BFI Film Fund, Bord ScannÃ¡n na hÃ‰ireann / The Irish Film Board;0.0;fox;searchlight pictures;twentieth century fox;warner bros;0;0
2018;FILM EDITING;Green Book;tt6966692;Patrick J. Don Vito;Participant, Dreamworks Pictures, Innisfree Pictures, Cinetic Media, Alibaba Pictures Group, Louisiana Entertainment, Nova Media, Wessler Entertainment;0.0;twentieth century fox;universal pictures;fox;0;0;0
2018;FILM EDITING;Vice;tt6266538;Hank Corwin;Annapurna Pictures, Gary Sanchez Productions, Plan B Entertainment, The Third Floor;0.0;fox;0;0;0;0;0
2018;FOREIGN LANGUAGE FILM;Capernaum;tt8267604;Lebanon;Mooz Films, Cedrus Invest Bank, Sunnyland Film, Doha Film Institute, KNM Films, Boo Pictures, The Bridge Production, Louverture Films, Open City Films, Les Films des Tournelles, Clandestino Films, Ministry of Culture, The Bertha Foundation;0.0;sony pictures classics;sony pictures;united international pictures;sony pictures home entertainment;0;0
2018;FOREIGN LANGUAGE FILM;Cold War;tt6543652;Poland;Opus Film, Polski Instytut Sztuki Filmowej, MK2 Films, Film4, BFI Film Fund, Protagonist Pictures, Apocalypso Pictures, MK2 Productions, Eurimages, Arte France CinÃ©ma, Canal+ Polska, Kino Swiat, EC1 LÃ³dz - Miasto Kultury, Maziowiecki Fundusz Filmowy, Slaski Fundusz Filmowy, Podkarpacki Fundusz Filmowy, ARTE, L'Aide aux cinÃ©mas du monde, Centre national du cinÃ©ma et de l'image animÃ©e (CNC), Cinestaan Film Company, City of Lodz, City of Warsaw, MEDIA Programme of the European Union, Mazovia Region, Mazovia Warsaw Film Fund, Silesia Film;0.0;amazon studios;sony pictures home entertainment;0;0;0;1
2018;FOREIGN LANGUAGE FILM;Never Look Away;tt5311542;Germany;Pergamon Film, Wiedemann & Berg Filmproduktion, Beta Cinema, ARD Degeto Film, Bayerischer Rundfunk (BR), Sky Deutschland, Rai Cinema, Sony Pictures Classics, ARTE, W.o.A. Film;0.0;sony pictures classics;sony pictures;united international pictures;walt disney;sony pictures home entertainment;0
2018;FOREIGN LANGUAGE FILM;Roma;tt6155172;Mexico;Esperanto Filmoj, Participant, Pimienta Films;1.0;netflix;warner bros;0;0;0;1
2018;FOREIGN LANGUAGE FILM;Shoplifters;tt8075192;Japan;AOI Promotion, Fuji Television Network, Gaga;0.0;sony pictures home entertainment;0;0;0;0;0
2018;MAKEUP AND HAIRSTYLING;Border;tt5501104;Göran Lundström and Pamela Goldammer;Meta Film Stockholm, Black Spark Film & TV, KÃ¤rnfilm, Film i VÃ¤st, Sveriges Television (SVT), Meta Film, Copenhagen Film Fund, Svenska Filminstitutet (SFI), Eurimages, MEDIA Programme of the European Union, Nordisk Film & TV-Fond, Det Danske Filminstitut;0.0;universal pictures;0;0;0;0;0
2018;MAKEUP AND HAIRSTYLING;Mary Queen of Scots;tt2328900;Jenny Shircore, Marc Pilcher and Jessica Brooks;Focus Features, Perfect World Pictures, Working Title Films;0.0;united international pictures;universal pictures;0;0;0;0
2018;MAKEUP AND HAIRSTYLING;Vice;tt6266538;Greg Cannom, Kate Biscoe and Patricia Dehaney;Annapurna Pictures, Gary Sanchez Productions, Plan B Entertainment, The Third Floor;1.0;fox;0;0;0;0;0
2018;MUSIC (Original Score);Black Panther;tt1825683;Ludwig Goransson;Marvel Studios;1.0;walt disney;united international pictures;sony pictures;0;0;0
2018;MUSIC (Original Score);BlacKkKlansman;tt7349662;Terence Blanchard;Focus Features, Legendary Entertainment, Perfect World Pictures, QC Entertainment, Blumhouse Productions, Monkeypaw Productions, 40 Acres & A Mule Filmworks;0.0;universal pictures;sony pictures;united international pictures;sony pictures home entertainment;0;0
2018;MUSIC (Original Score);If Beale Street Could Talk;tt7125860;Nicholas Britell;Annapurna Pictures, Plan B Entertainment, PASTEL;0.0;united international pictures;fox;sony pictures home entertainment;0;0;0
