Year,Category,Film,Name,NomineeIds,winner,productora,distribuidor
2022,PRODUCTION DESIGN,Avatar: The Way of Water,Production Design: Dylan Cole and Ben Procter; Set Decoration: Vanessa Cole,"nm1304499,nm1929546,nm1521435",0,20th Century Studios,20th century studios
2022,PRODUCTION DESIGN,Babylon,Production Design: Florencia Martin; Set Decoration: Anthony Carlino,"nm3151515,nm2518113",0,Paramount Pictures,paramount
2022,PRODUCTION DESIGN,Elvis,Production Design: Catherine Martin and Karen Murphy; Set Decoration: Bev Dunn,"nm0552039,nm0614422,nm1427646",0,Warner Bros.,warner bros
2022,PRODUCTION DESIGN,The Fabelmans,Production Design: Rick Carter; Set Decoration: Karen O'Hara,"nm0141437,nm0641286",0,Amblin Entertainment,universal
2022,SHORT FILM (Animated),"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy and Matthew Freud,"nm12104786,nm2516361",1,NoneMore Productions,apple original films
2022,SHORT FILM (Animated),The Flying Sailor,Amanda Forbis and Wendy Tilby,"nm0285428,nm0863195",0,National Film Board of Canada,national film board of canada (nfb)
2022,SHORT FILM (Animated),Ice Merchants,João Gonzalez and Bruno Caetano,"nm11993514,nm4289854",0,COLA - Colectivo Audiovisual,curtas metragens crl / agãªncia - portuguese short film agency
2022,SHORT FILM (Animated),My Year of Dicks,Sara Gunnarsdóttir and Pamela Ribon,"nm3613609,nm0962596",0,Cat's Pajamas,the animation showcase
2022,SHORT FILM (Animated),An Ostrich Told Me the World Is Fake and I Think I Believe It,Lachlan Pendragon,nm13638368,0,Griffith Film School,0
2022,SHORT FILM (Live Action),An Irish Goodbye,Tom Berkeley and Ross White,"nm5627389,nm8504330",1,Floodlight Pictures,network ireland television
2022,SHORT FILM (Live Action),Ivalu,Anders Walter and Rebecca Pruzan,"nm2225334,nm9608033",0,M&M Productions,shortstv
2022,SHORT FILM (Live Action),Le Pupille,Alice Rohrwacher and Alfonso Cuarón,"nm3114621,nm0190859",0,Tempesta,disney+
2022,SHORT FILM (Live Action),Night Ride,Eirik Tveiten and Gaute Lid Larssen,"nm5012126,nm0489118",0,Cylinder Production,0
2022,SHORT FILM (Live Action),The Red Suitcase,Cyrus Neshvad,nm1293977,0,Cynefilms,cynefilms
2022,SOUND,All Quiet on the Western Front,"Viktor Prášil, Frank Kruse, Markus Stemler, Lars Ginzel and Stefan Korte","nm3920810,nm0006838,nm2028874,nm1038597,nm0466745",0,Amusement Park Films,24 bilder filmagentur
2022,SOUND,Avatar: The Way of Water,"Julian Howarth, Gwendolyn Yates Whittle, Dick Bernstein, Christopher Boyes, Gary Summers and Michael Hedges","nm0397719,nm0946705,nm0077031,nm0102110,nm0838707,nm0373276",0,20th Century Studios,20th century studios
2022,SOUND,The Batman,"Stuart Wilson, William Files, Douglas Murray and Andy Nelson","nm0934184,nm0276877,nm0614923,nm0625144",0,Warner Bros.,warner bros
2022,SOUND,Elvis,"David Lee, Wayne Pashley, Andy Nelson and Michael Keller","nm1325883,nm0664563,nm0625144,nm0445728",0,Warner Bros.,warner bros
2022,SOUND,Top Gun: Maverick,"Mark Weingarten, James H. Mather, Al Nelson, Chris Burdon and Mark Taylor","nm0918319,nm0558450,nm0625131,nm0121006,nm0852837",1,Paramount Pictures,paramount
2022,VISUAL EFFECTS,All Quiet on the Western Front,"Frank Petzold, Viktor Müller, Markus Frank and Kamil Jafar","nm0004182,nm0612260,nm5856743,nm1141645",0,Amusement Park Films,24 bilder filmagentur
2022,VISUAL EFFECTS,Avatar: The Way of Water,"Joe Letteri, Richard Baneham, Eric Saindon and Daniel Barrett","nm0504784,nm0051824,nm0756590,nm2280778",1,20th Century Studios,20th century studios
2022,VISUAL EFFECTS,The Batman,"Dan Lemmon, Russell Earl, Anders Langlands and Dominic Tuohy","nm0501424,nm0247270,nm1619365,nm0876716",0,Warner Bros.,warner bros
2022,VISUAL EFFECTS,Black Panther: Wakanda Forever,"Geoffrey Baumann, Craig Hammack, R. Christopher White and Dan Sudick","nm1231518,nm0358342,nm0925341,nm0837203",0,Marvel Studios,walt disney studios motion pictures
2022,VISUAL EFFECTS,Top Gun: Maverick,"Ryan Tudhope, Seth Hill, Bryan Litson and Scott R. Fisher","nm0876095,nm6325157,nm1849618,nm0279782",0,Paramount Pictures,paramount
2022,WRITING (Adapted Screenplay),All Quiet on the Western Front,"Screenplay - Edward Berger, Lesley Paterson & Ian Stokell","nm0074163,nm0665510,nm1748106",0,Amusement Park Films,24 bilder filmagentur
2022,WRITING (Adapted Screenplay),Glass Onion: A Knives Out Mystery,Written by Rian Johnson,nm0426059,0,Netflix,24 bilder filmagentur
2022,WRITING (Adapted Screenplay),Living,Written by Kazuo Ishiguro,nm0410958,0,Film4,lionsgate
2022,WRITING (Adapted Screenplay),Top Gun: Maverick,Screenplay by Ehren Kruger and Eric Warren Singer and Christopher McQuarrie; Story by Peter Craig and Justin Marks,"nm0472567,nm2545235,nm0003160,nm0185976,nm1098479",0,Paramount Pictures,paramount
2022,WRITING (Adapted Screenplay),Women Talking,Screenplay by Sarah Polley,nm0001631,1,Orion Pictures,united artists releasing
2022,WRITING (Original Screenplay),The Banshees of Inisherin,Written by Martin McDonagh,nm1732981,0,Searchlight Pictures,walt disney studios motion pictures
2022,WRITING (Original Screenplay),Everything Everywhere All at Once,Written by Daniel Kwan & Daniel Scheinert,"nm3453283,nm3215397",1,A24,gem entertainment
2022,WRITING (Original Screenplay),The Fabelmans,Written by Steven Spielberg & Tony Kushner,"nm0000229,nm1065785",0,Amblin Entertainment,universal
2022,WRITING (Original Screenplay),Tár,Written by Todd Field,nm0276062,0,Focus Features,focus features
2022,WRITING (Original Screenplay),Triangle of Sadness,Written by Ruben Östlund,nm1128037,0,Imperative Entertainment,a-one films
2022,JEAN HERSHOLT HUMANITARIAN AWARD,,Michael J. Fox,nm0000150,1,nan,sin información
2022,HONORARY AWARD,,,nm0657484,1,nan,sin información
2022,HONORARY AWARD,,,nm0005534,1,nan,sin información
2022,HONORARY AWARD,,,nm0001837,1,nan,sin información
2022,GORDON E. SAWYER AWARD,,,nm7052364,1,nan,sin información
2022,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,1,nan,sin información
2022,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,1,nan,sin información
2022,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,1,nan,sin información
2022,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,1,nan,sin información
2022,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,1,nan,sin información
2022,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,1,nan,sin información
2022,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,1,nan,sin información
2022,AWARD OF COMMENDATION,Welcome to Chechnya,,nm0485642,1,Public Square Films,madegoodfilms
2023,ACTOR IN A LEADING ROLE,Maestro,Bradley Cooper,nm0177896,0,Sikelia Productions,24 bilder filmagentur
2023,ACTOR IN A LEADING ROLE,Rustin,Colman Domingo,nm0231458,0,Higher Ground Productions,netflix
2023,ACTOR IN A LEADING ROLE,The Holdovers,Paul Giamatti,nm0316079,0,Miramax,focus features
2023,ACTOR IN A LEADING ROLE,Oppenheimer,Cillian Murphy,nm0614165,1,Universal Pictures,universal
2023,ACTOR IN A LEADING ROLE,American Fiction,Jeffrey Wright,nm0942482,0,3 Arts Entertainment,amazon mgm studios
2023,ACTOR IN A SUPPORTING ROLE,American Fiction,Sterling K. Brown,nm1250791,0,3 Arts Entertainment,amazon mgm studios
2023,ACTOR IN A SUPPORTING ROLE,Killers of the Flower Moon,Robert De Niro,nm0000134,0,Apple Studios,paramount
2023,ACTOR IN A SUPPORTING ROLE,Oppenheimer,Robert Downey Jr.,nm0000375,1,Universal Pictures,universal
2023,ACTOR IN A SUPPORTING ROLE,Barbie,Ryan Gosling,nm0331516,0,Warner Bros.,cinemundo
2023,ACTOR IN A SUPPORTING ROLE,Poor Things,Mark Ruffalo,nm0749263,0,Element Pictures,searchlight pictures
2023,ACTRESS IN A LEADING ROLE,Nyad,Annette Bening,nm0000906,0,Black Bear,netflix
2023,ACTRESS IN A LEADING ROLE,Killers of the Flower Moon,Lily Gladstone,nm4291409,0,Apple Studios,paramount
2023,ACTRESS IN A LEADING ROLE,Anatomy of a Fall,Sandra Hüller,nm1197689,0,Les Films PellÃ©as,le pacte
2023,ACTRESS IN A LEADING ROLE,Maestro,Carey Mulligan,nm1659547,0,Sikelia Productions,24 bilder filmagentur
2023,ACTRESS IN A LEADING ROLE,Poor Things,Emma Stone,nm1297015,1,Element Pictures,searchlight pictures
2023,ACTRESS IN A SUPPORTING ROLE,Oppenheimer,Emily Blunt,nm1289434,0,Universal Pictures,universal
2023,ACTRESS IN A SUPPORTING ROLE,The Color Purple,Danielle Brooks,nm5335029,0,Amblin Entertainment,cinemundo
2023,ACTRESS IN A SUPPORTING ROLE,Barbie,America Ferrera,nm1065229,0,Warner Bros.,cinemundo
2023,ACTRESS IN A SUPPORTING ROLE,Nyad,Jodie Foster,nm0000149,0,Black Bear,netflix
2023,ACTRESS IN A SUPPORTING ROLE,The Holdovers,Da'Vine Joy Randolph,nm5007768,1,Miramax,focus features
2023,ANIMATED FEATURE FILM,The Boy and the Heron,Hayao Miyazaki and Toshio Suzuki,"nm0594503,nm0840699",1,Studio Ghibli,anonymous content
2023,ANIMATED FEATURE FILM,Elemental,Peter Sohn and Denise Ream,"nm0812307,nm0714066",0,Walt Disney Pictures,feelgood entertainment
2023,ANIMATED FEATURE FILM,Nimona,"Nick Bruno, Troy Quane, Karen Ryan and Julie Zackary","nm2939767,nm0702863,nm2350901,nm1771554",0,Annapurna Animation,netflix
2023,ANIMATED FEATURE FILM,Robot Dreams,"Pablo Berger, Ibon Cormenzana, Ignasi Estapé and Sandra Tapia Díaz","nm0074311,nm1028742,nm3882588,nm3609890",0,Arcadia Motion Pictures,andrews film
2023,ANIMATED FEATURE FILM,Spider-Man: Across the Spider-Verse,"Kemp Powers, Justin K. Thompson, Phil Lord, Christopher Miller and Amy Pascal","nm5358492,nm1042511,nm0520488,nm0588087,nm1166871",0,Columbia Pictures,sony pictures releasing
2023,CINEMATOGRAPHY,El Conde,Edward Lachman,nm0005767,0,Fabula,netflix
2023,CINEMATOGRAPHY,Killers of the Flower Moon,Rodrigo Prieto,nm0006509,0,Apple Studios,paramount
2023,CINEMATOGRAPHY,Maestro,Matthew Libatique,nm0508732,0,Sikelia Productions,24 bilder filmagentur
2023,CINEMATOGRAPHY,Oppenheimer,Hoyte van Hoytema,nm0887227,1,Universal Pictures,universal
2023,CINEMATOGRAPHY,Poor Things,Robbie Ryan,nm0752811,0,Element Pictures,searchlight pictures
2023,COSTUME DESIGN,Barbie,Jacqueline Durran,nm0244330,0,Warner Bros.,cinemundo
2023,COSTUME DESIGN,Killers of the Flower Moon,Jacqueline West,nm0922113,0,Apple Studios,paramount
2023,COSTUME DESIGN,Napoleon,Janty Yates and Dave Crossman,"nm0946765,nm0189366",0,Apple Studios,columbia pictures
2023,COSTUME DESIGN,Oppenheimer,Ellen Mirojnick,nm0592465,0,Universal Pictures,universal
2023,COSTUME DESIGN,Poor Things,Holly Waddington,nm3052795,1,Element Pictures,searchlight pictures
2023,DIRECTING,Anatomy of a Fall,Justine Triet,nm2630323,0,Les Films PellÃ©as,le pacte
2023,DIRECTING,Killers of the Flower Moon,Martin Scorsese,nm0000217,0,Apple Studios,paramount
2023,DIRECTING,Oppenheimer,Christopher Nolan,nm0634240,1,Universal Pictures,universal
2023,DIRECTING,Poor Things,Yorgos Lanthimos,nm0487166,0,Element Pictures,searchlight pictures
2023,DIRECTING,The Zone of Interest,Jonathan Glazer,nm0322242,0,A24,a24
2023,DOCUMENTARY FEATURE FILM,Bobi Wine: The People's President,"Moses Bwayo, Christopher Sharp and John Battsek","nm8400181,nm14109806,nm0061557",0,National Geographic,national geographic documentary films
2023,DOCUMENTARY FEATURE FILM,The Eternal Memory,Maite Alberdi,nm3073146,0,Micromundo Producciones,atnine film
2023,DOCUMENTARY FEATURE FILM,Four Daughters,Kaouther Ben Hania and Nadim Cheikhrouha,"nm4141599,nm2329106",0,Tanit Films,jour2fãªte
2023,DOCUMENTARY FEATURE FILM,To Kill a Tiger,"Nisha Pahuja, Cornelia Principe and David Oppenheim","nm1263934,nm0697759,nm2361303",0,Notice Pictures,national film board of canada (nfb)
2023,DOCUMENTARY FEATURE FILM,20 Days in Mariupol,"Mstyslav Chernov, Michelle Mizner and Raney Aronson-Rath","nm13512939,nm2365390,nm1948067",1,Frontline PBS,arthouse traffic
2023,DOCUMENTARY SHORT FILM,The ABCs of Book Banning,Sheila Nevins and Trish Adlesic,"nm0627521,nm0012267",0,MTV Documentary Films,paramount+
2023,DOCUMENTARY SHORT FILM,The Barber of Little Rock,John Hoffman and Christine Turner,"nm0388968,nm1423114",0,59th & Prairie Entertainment,the new yorker
2023,DOCUMENTARY SHORT FILM,Island in Between,S. Leo Chiang and Jean Tsien,"nm0156981,nm0874994",0,CNEX Studio,icarus films
2023,DOCUMENTARY SHORT FILM,The Last Repair Shop,Ben Proudfoot and Kris Bowers,"nm3988897,nm3929283",1,Breakwater Studios,disney+
2023,DOCUMENTARY SHORT FILM,Nai Nai & Wài Pó,Sean Wang and Sam Davis,"nm7648876,nm4085454",0,Even Odd,disney branded television
2023,FILM EDITING,Anatomy of a Fall,Laurent Sénéchal,nm1927930,0,Les Films PellÃ©as,le pacte
2023,FILM EDITING,The Holdovers,Kevin Tent,nm0855188,0,Miramax,focus features
2023,FILM EDITING,Killers of the Flower Moon,Thelma Schoonmaker,nm0774817,0,Apple Studios,paramount
2023,FILM EDITING,Oppenheimer,Jennifer Lame,nm2352780,1,Universal Pictures,universal
2023,FILM EDITING,Poor Things,Yorgos Mavropsaridis,nm0561430,0,Element Pictures,searchlight pictures
2023,INTERNATIONAL FEATURE FILM,Io Capitano,Italy,,0,Archimede,playgram
2023,INTERNATIONAL FEATURE FILM,Perfect Days,Japan,,0,Master Mind,bitters end
2023,INTERNATIONAL FEATURE FILM,Society of the Snow,Spain,,0,El Arriero Films,24 bilder filmagentur
2023,INTERNATIONAL FEATURE FILM,The Teachers' Lounge,Germany,,0,if... Productions,alamode film
2023,INTERNATIONAL FEATURE FILM,The Zone of Interest,United Kingdom,,1,A24,a24
2023,MAKEUP AND HAIRSTYLING,Golda,"Karen Hartley Thomas, Suzi Battersby and Ashra Kelly-Blue","nm0366857,nm3038497,nm12307106",0,Embankment Films,ascot elite entertainment group
2023,MAKEUP AND HAIRSTYLING,Maestro,"Kazu Hiro, Kay Georgiou and Lori McCoy-Bell","nm0875308,nm0313789,nm0566776",0,Sikelia Productions,24 bilder filmagentur
2023,MAKEUP AND HAIRSTYLING,Oppenheimer,Luisa Abel,nm0008468,0,Universal Pictures,universal
2023,MAKEUP AND HAIRSTYLING,Poor Things,"Nadia Stacey, Mark Coulier and Josh Weston","nm2854751,nm0183418,nm2095782",1,Element Pictures,searchlight pictures
2023,MAKEUP AND HAIRSTYLING,Society of the Snow,"Ana López-Puigcerver, David Martí and Montse Ribé","nm0529913,nm0554480,nm1556767",0,El Arriero Films,24 bilder filmagentur
2023,MUSIC (Original Score),American Fiction,Laura Karpman,nm0440017,0,3 Arts Entertainment,amazon mgm studios
2023,MUSIC (Original Score),Indiana Jones and the Dial of Destiny,John Williams,nm0002354,0,Walt Disney Pictures,walt disney studios motion pictures
2023,MUSIC (Original Score),Killers of the Flower Moon,Robbie Robertson,nm0005371,0,Apple Studios,paramount
2023,MUSIC (Original Score),Oppenheimer,Ludwig Göransson,nm3234869,1,Universal Pictures,universal
2023,MUSIC (Original Score),Poor Things,Jerskin Fendrix,nm14930772,0,Element Pictures,searchlight pictures
2023,MUSIC (Original Song),Flamin' Hot,Music and Lyric by Diane Warren,nm0005534,0,Franklin Entertainment,searchlight pictures
2023,MUSIC (Original Song),Barbie,Music and Lyric by Mark Ronson and Andrew Wyatt,"nm1053148,nm1961278",0,Warner Bros.,cinemundo
2023,MUSIC (Original Song),American Symphony,Music and Lyric by Jon Batiste and Dan Wilson,"nm4456022,nm0933239",0,Higher Ground Productions,netflix
2023,MUSIC (Original Song),Killers of the Flower Moon,Music and Lyric by Scott George,nm15238867,0,Apple Studios,paramount
2023,MUSIC (Original Song),Barbie,Music and Lyric by Billie Eilish and Finneas O'Connell,"nm8483808,nm3906552",1,Warner Bros.,cinemundo
2023,BEST PICTURE,American Fiction,"Ben LeClair, Nikos Karamigios, Cord Jefferson and Jermaine Johnson, Producers","nm1444110,nm5068841,nm6852255,nm3905822",0,3 Arts Entertainment,amazon mgm studios
2023,BEST PICTURE,Anatomy of a Fall,"Marie-Ange Luciani and David Thion, Producers","nm4352455,nm0858196",0,Les Films PellÃ©as,le pacte
2023,BEST PICTURE,Barbie,"David Heyman, Margot Robbie, Tom Ackerley and Robbie Brenner, Producers","nm0382268,nm3053338,nm3943537,nm0107509",0,Warner Bros.,cinemundo
2023,BEST PICTURE,The Holdovers,"Mark Johnson, Producer",nm0425741,0,Miramax,focus features
2023,BEST PICTURE,Killers of the Flower Moon,"Dan Friedkin, Bradley Thomas, Martin Scorsese and Daniel Lupi, Producers","nm6679051,nm0858554,nm0000217,nm0526917",0,Apple Studios,paramount
2023,BEST PICTURE,Maestro,"Bradley Cooper, Steven Spielberg, Fred Berner, Amy Durning and Kristie Macosko Krieger, Producers","nm0177896,nm0000229,nm0076681,nm1570573,nm1069736",0,Sikelia Productions,24 bilder filmagentur
2023,BEST PICTURE,Oppenheimer,"Emma Thomas, Charles Roven and Christopher Nolan, Producers","nm0858799,nm0746273,nm0634240",1,Universal Pictures,universal
2023,BEST PICTURE,Past Lives,"David Hinojosa, Christine Vachon and Pamela Koffler, Producers","nm3065267,nm0882927,nm0463025",0,A24,cj enm co
2023,BEST PICTURE,Poor Things,"Ed Guiney, Andrew Lowe, Yorgos Lanthimos and Emma Stone, Producers","nm0347384,nm1103466,nm0487166,nm1297015",0,Element Pictures,searchlight pictures
2023,BEST PICTURE,The Zone of Interest,"James Wilson, Producer",nm1034914,0,A24,a24
2023,PRODUCTION DESIGN,Barbie,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,"nm0339391,nm0818005",0,Warner Bros.,cinemundo
2023,PRODUCTION DESIGN,Killers of the Flower Moon,Production Design: Jack Fisk; Set Decoration: Adam Willis,"nm0279926,nm1853964",0,Apple Studios,paramount
2023,PRODUCTION DESIGN,Napoleon,Production Design: Arthur Max; Set Decoration: Elli Griff,"nm0561480,nm0341066",0,Apple Studios,columbia pictures
2023,PRODUCTION DESIGN,Oppenheimer,Production Design: Ruth De Jong; Set Decoration: Claire Kaufman,"nm1968338,nm0442114",0,Universal Pictures,universal
2023,PRODUCTION DESIGN,Poor Things,Production Design: James Price and Shona Heath; Set Decoration: Zsuzsa Mihalek,"nm1483016,nm4257419,nm1386368",1,Element Pictures,searchlight pictures
2023,SHORT FILM (Animated),Letter to a Pig,Tal Kantor and Amit R. Gicelter,"nm7722734,nm1206834",0,Centre national du cinÃ©ma et de l'image animÃ©e,arte mediathek
2023,SHORT FILM (Animated),Ninety-Five Senses,Jerusha Hess and Jared Hess,"nm1415801,nm0381478",0,MAST Salt Lake Film Society,documentary plus+
2023,SHORT FILM (Animated),Our Uniform,Yegane Moghaddam,nm10057416,0,0,0
2023,SHORT FILM (Animated),Pachyderme,Stéphanie Clément and Marc Rius,"nm13730667,nm12877825",0,Folimage,miyu distribution
2023,SHORT FILM (Animated),WAR IS OVER! Inspired by the Music of John & Yoko,Dave Mullins and Brad Booker,"nm0612391,nm0095374",1,ElectroLeague,the animation showcase
2023,SHORT FILM (Live Action),The After,Misan Harriman and Nicky Bentham,"nm12325486,nm1726830",0,Neon Films,netflix
2023,SHORT FILM (Live Action),Invincible,Vincent René-Lortie and Samuel Caron,"nm6118227,nm9108328",0,TÃ©lescope Films,h264 distribution
2023,SHORT FILM (Live Action),Knight of Fortune,Lasse Lyskjær Noer and Christian Norlyk,"nm10210418,nm10210414",0,Jalabert Production,the new yorker studios
2023,SHORT FILM (Live Action),"Red, White and Blue",Nazrin Choudhury and Sara McFarlane,"nm1135653,nm10626793",0,0,0
2023,SHORT FILM (Live Action),The Wonderful Story of Henry Sugar,Wes Anderson and Steven Rales,"nm0027572,nm2262509",1,American Empirical Pictures,netflix
2023,SOUND,The Creator,"Ian Voigt, Erik Aadahl, Ethan Van der Ryn, Tom Ozanich and Dean Zupancic","nm0901189,nm0007321,nm0886399,nm0654696,nm0958711",0,20th Century Studios,20th century studios
2023,SOUND,Maestro,"Steven A. Morrow, Richard King, Jason Ruder, Tom Ozanich and Dean Zupancic","nm0607551,nm0455185,nm1720819,nm0654696,nm0958711",0,Sikelia Productions,24 bilder filmagentur
